perfect,target
1,党委书记
1,党委书记
1,党委委员
,党组成员
,党组副书记
1,党校校长
1,党委书记
,市委法制委员
,加入中国共产党
1,中共党员
1,中共党员
1,市委工作
,党委副书记
,党委副书记
,党委副书记
,党委副书记
,党委副书记
1,纪委书记
,党委副书记
1,纪委书记
1,党委书记
,党委副书记
1,纪委书记
,党委宣传部部长
,党委组织部部长
,党委组织部部长
,党委副书记
,党委副书记
1,党委书记
1,中共党员
,党委副书记
1,党委书记
1,党委常委
,党组成员
,党组成员
,党组成员
,党组成员
,党组成员
1,党委书记
,纪委办公室/监察部主任
1,党支部书记
,党委副书记
1,纪委书记
,党委副书记
1,党委书记
1,党委书记
1,机关党委书记
1,机关党委书记
,加入中国共产党
1,共产党党员
1,党委书记
1,党委书记
,党委副书记
,党委副书记
1,党委书记
1,党委书记
,党委副书记
1,纪委书记
1,党总支书记
,党委组织部部长
,党委副书记
1,共产党党员
1,共产党党员
1,党委书记
1,党委书记
,党委副书记
1,纪委书记
,党委副书记
1,纪委书记
,党委副书记
,党委副书记
1,党委书记
1,党委书记
1,中共党员
1,团委书记
1,党委书记
1,党委书记
,党组成员
1,党委书记
1,党委书记
1,党委常委
1,党委常委
,党委副书记
1,党委书记
,党委副书记
,党委副书记
,党组成员
1,党委常委
,党组成员
1,党委常委
,党委副书记
1,党委常委
1,党委常委
1,党委常委
1,党委常委
1,党委常委
,党组成员
,党组成员
,党委副书记
,市委办公厅秘书
,党委副书记
,党委副书记
,党组成员
1,党支部书记
1,党支部书记
1,党支部书记
1,党委书记
1,党委书记
1,党委书记
1,党委书记
1,中共党员
,党委办公室主任
1,党委委员
1,党支部书记
1,党委书记
1,党委书记
1,党委书记
1,中共党员
1,党委书记
1,中共党员
,党委副书记
,党委办公室主任
,党委副书记
,党委副书记
,党委副书记
,党委副书记
,党委副书记
,党委副书记
1,纪委书记
,党委副书记
,团委副书记
,党组成员
1,党组书记
1,党委书记
,党组成员
,党委副书记
,党委组织部副部长
1,党委书记
,市委副书记
,市委副书记
1,省委委员
1,党委委员
1,党委委员
1,党委委员
1,党委常委
1,党委常委
1,党委常委
1,党委书记
1,党委书记
1,中共党员
,支部副书记
,支部副书记
1,支部书记
1,中共党员
1,党办主任
,共产党员
,党委副书记
,党组成员
1,党委委员
1,党委书记
1,党委书记
,党组成员
1,党委书记
1,党委常委
1,中共党员
1,中共党员
,党委副书记
1,党委书记
,党委副书记
1,党委书记
1,中共党员
1,中共党员
1,中共党员
,省委联系的高级专家
1,中共党员
1,党支部书记
1,党支部书记
1,党支部书记
1,党委书记
1,党委书记
,党委副书记
1,党委常委
,党委副书记
1,党委书记
1,中共党员
1,中共党员
,党委副书记
,党委副书记
1,党委常委
1,党委常委
1,党委常委
,党委副书记
,党组成员
,党组成员
,党组成员
,党委组织部部长
,党委组织部部长
,党办)副主任
,党委副书记
1,纪委书记
,党委副书记
1,纪委书记
,党办)主任
1,党办主任
,党委组织部部长
,党委组织部部长
1,党委书记
1,中共党员
1,党委书记
1,中共党员
1,中共党员
,党委联系的高级专家
1,中共党员
1,党委委员
1,党委委员
1,中共党员
1,区委常委
,党委副书记
,中共上海市普陀区委书记
1,区委书记
1,中共党员
,机关党委副书记
1,党委书记
1,党委书记
1,党委常委
,党委副书记
1,党委常委
1,党委常委
1,区委委员
1,中共党员
1,中共党员
1,党委书记
1,中共党员
1,党委书记
1,党委委员
,党委副书记
,党委副书记
1,党委委员
1,党委常委
1,党委常委
1,党委书记
1,党委常委
1,党委委员
1,党委委员
1,中共党员
1,中共党员
1,中共党员
,党委副书记
,党组成员
,党组副书记
,党组成员
1,中共党员
1,党委书记
1,纪委书记
1,团委书记
1,党委书记
1,党委书记
,党委宣传部部长
1,纪委书记
,党委副书记
,党委副书记
,党委副书记
1,党委常委
1,党委常委
1,党委常委
,党委副书记
1,党委常委
1,党委常委
,党委副书记
,党委副书记
1,党委书记
,党委副书记
1,党委常委
1,党委常委
1,党委常委
1,党委常委
1,党委常委
,党委办公室)主任
1,中共党员
1,党委委员
1,中共党员
1,团委书记
,党群与纪检监察部(企业文化部)副部长
,党群与纪检监察部(企业文化部)副部长
,党群与纪检部(企业文化部)部长
1,中共党员
1,党委书记
,党委副书记
,党委副书记
1,党委书记
1,中共党员
1,中共党员
1,中共党员
1,中共党员
,党委副书记
1,党委书记
,党委副书记
1,党委书记
,党委副书记
1,党委书记
,党委副书记
1,党委书记
,党支部副书记
1,党委书记
,党委副书记
,党委副书记
1,党委书记
1,党委书记
1,党委常委
1,党委常委
1,党委委员
1,党委常委
1,中共党员
1,中共党员
1,中共党员
1,党委书记
,党委副书记
,党委副书记
,党委副书记
1,中共党员
1,团委书记
,党委办公室主任
,党委副书记
1,纪委书记
1,党委书记
,党委副书记
1,党委常委
,党委办公室)主任
,党委宣传部(企业文化部)部长
,党委副书记
,党委副书记
1,党委书记
1,纪委书记
1,党委书记
1,党委常委
1,中共党员
1,中共党员
1,党委书记
1,中共党员
1,中共党员
1,党委书记
1,党委书记
1,党委书记
1,党委书记
,党委副书记
1,纪委书记
1,党委常委
,党委副书记
,党委副书记
1,党委书记
1,党委常委
,党委副书记
,党委副书记
,党委副书记
,党委副书记
1,党委常委
1,党委委员
1,中共党员
,党委副书记
1,党委委员
,党委副书记
,党委副书记
1,中共党员
1,中共党员
1,中共党员
1,纪委书记
1,中共党员
1,党委书记
1,中共党员
1,党委书记
,党组成员
1,党委委员
,党委副书记
1,党委书记
1,中共党员
,党委副书记
1,党委书记
1,中共党员
1,中共党员
1,中共党员
,党委副书记
1,党委书记
,党委副书记
1,纪委书记
1,党委书记
1,党委书记
1,中共党员
1,党委书记
1,中共党员
1,党组书记
1,中共党员
,区委副书记
1,党委书记
,党委成员
,党委副书记
,党委副书记
,党委副书记
1,中共党员
,党委副书记
,党委副书记
,党委副书记
1,中共党员
1,中共党员
1,中共党员
1,中共党员
1,党委书记
1,党委书记
1,党委书记
1,党委委员
1,中共党员
1,中共党员
,加入中国共产党
1,团委干事
1,团委书记
1,中共党员
1,党委委员
1,党委委员
1,纪委委员
1,纪委委员
1,纪委委员
1,中共党员
1,党委书记
1,党委书记
1,党委常委
1,党委书记
1,中共党员
1,中共党员
1,党委委员
1,荣获中共
,荣获中共安徽省委
,党组巡视组副组长
,党委副书记
,省委宣传部副秘书
1,机关党委书记
,省委宣传部机关党委书记
1,市委常委
,党委副书记
,党委副书记
1,党委书记
1,党委委员
1,党支部书记
1,党委书记
1,党委委员
1,党委常委
1,党委书记
,党委副书记
1,党委书记
,党委副书记
1,党委常委
,党委副书记
1,中共党员
1,党委委员
,党组成员
1,党委书记
1,党委委员
1,党委书记
1,党委书记
,党委副书记
,党委副书记
1,党委委员
1,党委书记
1,中共党员
1,党委书记
1,党委书记
1,中共党员
1,中共党员
,党委副书记
1,党委书记
,党委副书记
1,中共党员
,县委宣传部宣传干事
,中共安徽省委宣传部文化产业发展处正处级调研员
,省委宣传部文化产业发展处正处级调研员
1,党委委员
1,党委常委
1,党委书记
,党委副书记
,党委副书记
1,党总支书记
1,党总支书记
1,党委常委
1,党委书记
,党组成员
,党委副书记
,党委副书记
1,纪委书记
1,党委书记
,党委副书记
1,纪委书记
1,中共党员
1,党委委员
,党委组织部部长
1,党总支书记
1,共产党党员
1,党委委员
1,党委委员
1,党委委员
1,党委委员
,加入中国共产党
,党委组织部)部长
1,中共党员
1,党委委员
1,党委委员
,党委副书记
1,中共党员
,党委组织部部长
1,市委常委
1,党委书记
,党委副书记
1,纪委书记
1,中共党员
1,中共党员
1,中共党员
1,党委书记
1,中共党员
1,中共党员
1,党委委员
1,党委委员
,省委宣传部办公室副主任
,省委宣传部新闻处处长
1,党委委员
1,党委委员
,加入中国共产党
1,党委委员
1,党委委员
,党委副书记
1,党委书记
1,党委书记
1,党委书记
1,团委书记
1,中共党员
1,中共党员
1,党委委员
1,党委书记
1,党委书记
1,党委委员
1,党委委员
1,党组书记
1,党委委员
1,中共党员
1,党委委员
1,党委书记
1,党委书记
1,党委书记
,党委副书记
1,党委委员
1,党委委员
1,党委书记
1,党委委员
1,党支部书记
1,党委书记
,党委的相关工作
,党校行政管理干部
,省委党校行政管理干部
1,党委委员
1,党总支书记
1,党委委员
1,党委委员
,党委副书记
,党委副书记
,党委组织部部长
1,党委委员
1,党委委员
1,党委书记
1,党委书记
1,党委书记
1,党委委员
1,党委书记
1,党委委员
1,党委委员
1,纪委书记
1,党委书记
,党委副书记
1,纪委书记
,党委副书记
1,县委常委
1,中共党员
1,党委委员
1,党委委员
1,党委书记
,党委副书记
,党委组织部部长
1,党委书记
1,党委书记
,党组成员
1,党委书记
1,党委委员
1,党委委员
1,党委书记
1,党委委员
1,党委委员
,党委副书记
,党委副书记
1,党委书记
1,党委委员
1,党委委员
1,党委委员
1,党委委员
,党委副书记
,党组副书记
1,党委书记
,党组成员
,党组成员
,党组副书记
1,纪委委员
,党组成员
1,党委委员
1,党委书记
,党委副书记
,党委副书记
,党组成员
,团委副书记
,党委副书记
,党组成员
,党组成员
1,党委书记
,党委副书记
1,党委书记
1,党委委员
,党委副书记
1,党委书记
,党委副书记
1,党委书记
,党委副书记
1,党委书记
1,中共党员
1,党总支书记
1,党支部书记
,党组成员
,党组成员
1,党委常委
,党委副书记
,党委副书记
,党委副书记
,党委副书记
,党委副书记
,党委副书记
,党委副书记
1,中共党员
,党委副书记
1,党委委员
,党委副书记
1,党委书记
,党工委副书记
1,党工委书记
,党委副书记
,任职于南京农业大学党委
1,党组书记
1,党委常委
1,党委常委
,党组成员
,党组副书记
1,党组书记
1,党组书记
1,党委委员
,党委副书记
1,党委书记
,区委副书记
1,中共党员
,党委副书记
1,市委常委
,党校(行政学校)校长
,党组成员
1,市委常委
,党组副书记
,党组副书记
,党委副书记
,党委副书记
,党组成员
1,党校校长
,党组成员
,党组成员
,党组副书记
1,党委书记
1,党委常委
1,党委书记
1,纪委书记
1,党委书记
1,纪委书记
1,党委书记
1,党委书记
1,党委书记
1,党委书记
1,纪委书记
1,党委书记
1,党委委员
1,党委委员
1,党委书记
1,党委书记
,党委副书记
1,党委书记
1,党委书记
1,中共党员
1,党委委员
1,党委委员
1,中共党员
1,纪委书记
1,党委书记
,市委副秘书
1,党委书记
,党委副书记
,党组成员
1,党委委员
,党委副书记
,党组成员
,党组成员
,党委副书记
,党委办公室主任
1,党委书记
1,党委书记
1,党委委员
1,党委委员
,党组成员
,县委副书记
1,党委委员
,团委副书记
1,党委委员
1,纪委书记
1,党委书记
1,党委书记
1,党委委员
1,党委书记
,党委副书记
1,党委书记
1,党委书记
1,党委书记
1,党委书记
,党委副书记
1,党委书记
1,党委书记
1,党委书记
1,党委委员
1,党委委员
,党委副书记
1,党委书记
1,党委书记
1,中共党员
1,中共党员
1,党委书记
,党委副书记
,党委副书记
1,党委委员
,党组成员
1,党委委员
,党委副书记
,党委副书记
1,党委书记
1,纪委书记
1,党委书记
1,纪委书记
1,党委书记
,党委副书记
1,中共党员
1,党委书记
1,党委书记
,党组成员
,党组成员
1,党委书记
,党组成员
,中共中国海洋石油总公司党校校长
1,党校校长
,党组成员
1,党委书记
1,党委委员
,党委副书记
1,党委书记
1,党委书记
1,党委书记
1,党委委员
1,党委委员
1,党委书记
,党委副书记
1,党委书记
,党委办公室主任
,党委办公室主任
1,党委书记
1,党委委员
1,党委书记
1,党委书记
1,党委书记
1,党组秘书
1,党组秘书
1,党委委员
1,党总支书记
,党委副书记
1,市委常委
1,党委委员
1,党委书记
,党委副书记
1,党委委员
,党群部副主任
1,机关党委书记
1,中共党员
1,纪委委员
1,纪委委员
1,中共党员
,中共中国远洋海运集团有限公司党组纪检组副组长
,党组纪检组副组长
,中共中国海运(集团)总公司党校副校长
,党校副校长
1,党委委员
1,党委委员
1,党委委员
1,党委委员
1,中共党员
1,团委书记
,党委副书记
,党委副书记
1,中共党员
1,党委委员
1,党委委员
1,党委委员
1,团委书记
1,党委常委
,党委副书记
1,纪委书记
1,党委书记
1,党委书记
1,党委书记
1,党委委员
1,党委书记
,纪委副书记
1,党总支书记
1,党委委员
1,中共党员
