academics,academicRelated,jobs,jobRelated,organizations,isGeneralMatch,personId,personName,personDescription,companyName,personTitle
,0,,0,[],1,"""5f666ad3ade9005a1eed6807""",戚梦然,"戚梦然先生,中国国籍,中共党员,1978年出生,硕士研究生学历。历任南京银行风险管理部法律与合规风险管理部副经理,经理;南京银行风险管理部兼法律合规部总经理助理,副总经理。现任南京银行法律合规部总经理、第八届监事会职工监事,芜湖津盛农商行董事。",南京银行,职工监事
法学院,1,,0,[],,"""5f666b07ade9005a1eed72c4""",刘燕,"刘燕女士,1966年1月出生,中国国籍,无境外居留权,刘燕女士毕业于北京大学,博士学历,现任山东出版传媒股份有限公司独立董事。历任北京大学讲师、副教授;2007年至今,任北京大学法学院教授、博士生导师;2015年6月至今,任公司独立董事。",山东出版,独立董事
"法学院,法学",10,,0,"[""法学会"",""法院""]",,"""5f666ba8ade9005a1eed9637""",赵万一,"赵万一,男,中国国籍,无境外永久居留权。1963年4月出生,中共党员,研究生学历,西南政法大学民商法学院教授、博士生导师;曾任西南政法大学法律系教授、西南政法大学研究生部副主任、西南政法大学民商法学院院长;现任西南政法大学民商法学院教授、现代法学杂志社主编,兼任中国法学会民法学研究会学术委员会副主任、中国商法学研究会副会长、中国审判理论研究会民商事审判专业委员会学术委员会副主任委员、中国法学会法学期刊研究会副会长、中国澳门科技大学法学院兼职博士生导师、重庆市人大常委会立法咨询专家、重庆市人民政府公共安全技术专家委员会专家、重庆市高级人民法院智库专家等,科林环保、王子新材、有友食品、小康股份等4家上市公司的独立董事。",小康股份,独立董事
法学,1,法律顾问,1,[],,"""5f666bc7ade9005a1eed9cfd""",李文军,"李文军,男,中国国籍,1974年出生,经济法学硕士。现任深圳市燃气集团股份有限公司法律顾问。1992年参加工作,历任深圳市燃气投资有限公司综合部业务副经理、经理,公司董事会秘书处法律事务经理。公司第二届、第三届监事会监事。",深圳燃气,职工监事
"法学,法学院,法律硕士,法硕士",4,"律师,法律顾问",15,"[""律师事务所"",""律师协会"",""法学会"",""司法部""]",,"""5f666affade9005a1eed710b""",赵永清,"赵永清先生,1962年7月出生,现任浙江盛宁律师事务所主任、中国国际经济贸易仲裁委员会仲裁员、上海国际仲裁中心仲裁员、宁波市人大常委、宁波市政府法律顾问、中华全国律师协会涉外法律服务委员会副主任,宁波大学、浙江万里学院兼职教授,浙江省法学会海商法研究会副会长等职务。1986年8月参加工作,1986年7月至2000年12月任宁波市对外律师事务所律师/事务所副主任;2000年12月至今任浙江盛宁律师事务所律师/事务所主任。从事律师工作以来,被评为“浙江省十佳律师”、“浙江省律师事业突出贡献奖”、“全国司法行政系统劳动模范”、“浙江省司法行政系统第三届百名优秀人物”、“浙江省优秀涉外专业律师”等称号;2016年由中华全国律师协会确定为全国“一带一路”跨境律师人才库成员,2018年入选司法部全国千名涉外律师人才。赵先生拥有华东政法学院法律硕士学位、英国伯明翰大学商法硕士学位。赵先生是一级律师。",宁波港,独立董事
,0,,0,[],1,"""5f666b50ade9005a1eed81b1""",王祥喜,"王祥喜,男,1962年出生,57岁,中国国籍,中共党员,高级工程师。王先生于2003年获得焦作工学院资源与材料工程系矿业工程专业工程硕士学位。王先生具有丰富的经济管理、法律监管和煤炭行业管理经验。王先生自2019年6月起任中国神华能源股份有限公司第四届董事会董事长、执行董事。自2019年3月起任国家能源投资集团有限责任公司党组书记、董事长。自2017年7月至2019年3月任湖北省委常委、省政法委书记。自2017年6月至2017年7月任湖北省委常委,省政府秘书长、党组成员,省政府办公厅党组书记、主任。自2012年7月至2017年6月任湖北省政府秘书长、党组成员,省政府办公厅党组书记、主任。自2010年5月至2012年7月历任湖北省随州市委书记、市人大常委会主任、党组书记。此前,王先生还曾担任湖北省荆州市委副书记、市长,湖北省质量技术监督局局长、党组书记,湖北省经济贸易委员会副主任、党组成员,湖北省煤炭行业管理办公室主任、党组书记,湖北省煤炭工业厅副厅长、党组成员。",中国神华,"董事长,董事"
,0,法务,1,[],,"""5f666b61ade9005a1eed8606""",张小芳,"张小芳,女,中国国籍,无境外永久居留权,汉族,1984年生,硕士研究生学历,具有法律职业资格。曾任江苏恒立液压股份有限公司法务专员、证券事务代表、监事会主席,现任江苏恒立液压股份有限公司董事会秘书、上海立新液压有限公司董事。",恒立液压,董事会秘书
,0,,0,[],1,"""5f666b6eade9005a1eed887e""",胡恩国,"胡恩国,男,汉族,黑龙江省齐齐哈尔市人,1977年10月出生,1999年9月参加工作,2005年5月加入中国共产党,中央党校经济管理专业,大学学历,高级审计师,现任中国第一重型机械股份公司财务总监、董事会秘书、审计与风险管理部(法律事务部、董事会办公室)总经理。1999.09--2008.03中国一重审计部综合审计室审计员;2008.03--2013.04中国一重审计部综合审计室副主任;2013.04--2016.02中国一重中国第一重型机械股份公司审计部部长助理、综合审计室副主任;2016.02--2016.10中国一重中国第一重型机械股份公司审计部副部长;2016.10--2018.06中国一重中国第一重型机械股份公司审计与风险管理部总经理;2018.06--2018.07中国一重中国第一重型机械股份公司董事会秘书、审计与风险管理部总经理;2018.07--中国一重中国第一重型机械股份公司董事会秘书、审计与风险管理部(法律事务部、董事会办公室)总经理;2019.06--中国一重中国第一重型机械股份公司财务总监、董事会秘书、审计与风险管理部(法律事务部、董事会办公室)总经理。",中国一重,"董事会秘书,财务总监"
法学,1,,0,[],,"""5f666b74ade9005a1eed8b00""",黑比拉彝,"黑比拉彝先生,34岁,毕业于西南财经大学法学专业,本科学历。曾于浦发银行成都分行工作,历任浦发银行科华支行行长助理,浦发银行天府支行副行长、行长。现任四川成渝高速公路股份有限公司副总经理。",四川成渝,副总经理
,0,"律师,法务,法律顾问",10,"[""律师事务所"",""法务部"",""法院""]",,"""5f666ac8ade9005a1eed653f""",周俭骏,"周俭骏先生,1957年6月出生,研究生学历,现任江苏法德永衡律师事务所律师。全国司法考试首批获取律师资格并从事律师执业至今,江苏法德永衡律师事务所创始人之一。历任南京金陵饭店主管、法务负责人,南京金陵饭店集团有限公司法务部主任、总法律顾问(工作至2017年6月)。先后担任江苏航空产业集团、江苏金陵装饰设计工程实业公司、南京奥体中心经营公司等十多家企业的法律顾问,2012年至2016年期间被评为江苏省国资系统优秀法律顾问。1990年至2010年期间连续多届被选聘为南京市鼓楼区人民法院、南京市中级人民法院陪审员。",金陵饭店,独立董事
,0,律师,1,"[""律师事务所""]",,"""5f666ae6ade9005a1eed6bc5""",李寿双,"李寿双先生,1978年6月出生,中国国籍,无境外居留权,毕业于北京大学,硕士学历。曾任职于中国人民财产保险股份有限公司。现任北京大成律师事务所高级合伙人、隆基股份独立董事;兼任金石易服(北京)科技有限公司董事、黄河财产保险股份有限公司独立董事、北京奥特美克科技股份有限公司独立董事、全联产业投资基金管理有限公司监事。",隆基股份,独立董事
国际法,1,"法律顾问,律师",6,"[""律师事务所""]",,"""5f666af5ade9005a1eed6f2c""",罗杰,"罗杰,男,1964年1月出生,硕士研究生,中国国籍,无境外居留权。1985年8月至1987年8月,任中国政法大学国际法教研室行政秘书;1990年7月至1996年8月,任中国电子进出口总公司法律顾问;1996年8月至1999年10月,任北京钧达时利华升营销策划有限公司法律顾问;1999年10月至2016年8月,任北京市中经律师事务所主任;2016年8月至2017年1月,任中国煤炭地质总局总法律顾问;2017年1月至2017年8月,任北京市京师律师事务所律师;2017年8月至2018年3月,任中节能风力发电股份有限公司高级资深业务经理,2018年3月至今,任中节能风力发电股份有限公司董事会秘书。",节能风电,董事会秘书
,0,律师,1,[],,"""5f666b5cade9005a1eed8436""",丁吉,"丁吉:男,中国国籍,出生于1973年,无境外永久居留权,硕士学历,注册会计师(非执业)、律师资格。2000年-2004年就职于北京天地锦华投资咨询有限公司,2004年-2009年任玺萌资产控股有限公司投资管理中心总监,2009年-2012年任玺萌嘉祥投资有限公司副总裁,其间于2011年-2013年担任格林期货有限公司董事。现任玺萌资产控股有限公司副总裁、玺萌融投资控股有限公司总裁、太平洋证券股份有限公司董事、北京市中金小额贷款股份有限公司董事、凤山县宏益矿业有限责任公司董事,大连华阳密封股份有限公司董事。",太平洋,董事
,0,法务,1,"[""法务部""]",,"""5f666b7bade9005a1eed8c21""",庞晓锋,"庞晓锋先生,1975年9月生,中国国籍,无境外永久居留权,本科学历。曾任天台天信会计师事务所职工;大众保险浙江分公司下属中心支公司计划财务部经理、下属中心支公司总经理助理、紫金财产保险台州中心支公司副总经理(主持工作);台州市金融投资有限责任公司风控法务部总经理;现任台州市金融投资集团有限公司计划财务部总经理。",财通证券,监事
,0,,0,[],1,"""5f666b96ade9005a1eed922e""",李胜利,"李胜利,男,中共党员,1966年12月出生,大学学历,高级经济师,中国国籍,无海外居留权,现任中国化学工程股份有限公司企业文化部部长、党群工作部部长。2011年1月至2011年9月任中国化学工程股份有限公司法律和风险管理部副主任;2011年9月至2012年10月任中国化学工程股份有限公司调研室、企业精细化管理办公室副主任;2012年10月至2014年10月任中国化学工程股份有限公司调研室、企业精细化管理办公室主任;2014年11月至2015年12月任四川晟达化学新材料有限责任公司临时党委书记;2015年12月至2018年3月任四川晟达化学新材料有限责任公司临时党委书记、纪委书记;2018年3月至今任中国化学工程股份有限公司企业文化部部长、党群工作部部长。",中国化学,职工董事
,0,法务,1,"[""法务部""]",,"""5f666ba0ade9005a1eed9491""",李佳琳,"李佳琳:女,生于1978年生,中国国籍,无境外居留权,本科学历,工商管理专业。2011年至今北京四方继保自动化股份有限公司证券部经理、法务部经理、行政中心主任助理,现任北京四方继保自动化股份有限公司行政中心副主任兼行政办公室经理、证券事务代表、公司第六届监事会监事。2015年7月至2018年8月兼任宁夏售电监事,2015年11月兼任上海泓申监事。",四方股份,监事
